source_id,first_success_at,last_success_at,last_attempt_at,consecutive_failures,consecutive_throttled,expected_interval_h,staleness_h,gate_fail_rate_28d,attempts_28d,status
apify.store.actors,2026-09-24T08:44:13Z,2026-09-24T08:53:50Z,2026-09-24T08:53:50Z,0,0,168,0.1,0.000,160,active
